10276,CALLE LOMO SAN PEDRO,3200.0,370813.59959,3146108.26917,,Papel_Carton
10270,AVDA LITRE,3200.0,370682.209268,3146213.9629,,Papel_Carton
10348,CALLE EL PICHE,3200.0,370508.108286,3146312.99157,,Papel_Carton
10348,CALLE EL PICHE,3200.0,370462.65649,3146135.35499,,Papel_Carton
10369,CALLE EL CAMBULLON,3200.0,370634.826,3145965.526,,Papel_Carton
10244,AVDA LOS MAJUELOS,3200.0,370739.278783,3146009.25201,,Papel_Carton
10217,CALLE EL TRAILER,3200.0,370575.23,3146118.2915,,Papel_Carton
10768,AVDA CERCADO CORAZON,3200.0,370503.860171,3145752.3556,,Papel_Carton
81895,CTRA IGUESTE DE SAN ANDRES,3200.0,386942.482927,3155811.52837,,Papel_Carton
81895,CTRA IGUESTE DE SAN ANDRES,3200.0,387061.889667,3156058.19733,,Papel_Carton
40643,CALLE PIMENTEL,3200.0,383606.562664,3154404.12977,,Papel_Carton
10097,AVDA MARITIMA DE SAN ANDRES,3200.0,383315.136773,3153581.23984,,Papel_Carton
10097,AVDA MARITIMA DE SAN ANDRES,3200.0,383265.16,3153545.46,,Papel_Carton
53172,CTRA SAN ANDRES-TAGANANA,3200.0,383261.56549,3153640.48185,,Papel_Carton
40755,CALLE TRINQUETE,3200.0,383462.736328,3153729.51023,,Papel_Carton
10278,AVDA PLAYA LOS PESCADITOS,3200.0,380055.354344,3152613.66487,,Papel_Carton
40175,CALLE MARIA JIMENEZ,3200.0,379943.518056,3152817.74892,,Papel_Carton
10388,AVDA NUESTRA SEÑORA DEL CARMEN,3200.0,378917.156873,3151832.94496,,Papel_Carton
10433,CALLE PUNTA DE TENO,3200.0,371888.049398,3145597.64699,,Papel_Carton
51022,CALLE IRIS,3200.0,371303.30655,3146899.47409,,Papel_Carton
10524,AVDA DE ANAGA,3200.0,378552.95,3151168.17,,Papel_Carton
10563,AVDA JOSE MARTI,3200.0,378320.056776,3151062.22743,,Papel_Carton
44753,CALLE JOSE DE ZARATE Y PENICHET,3200.0,378078.505279,3151296.31664,,Papel_Carton
44753,CALLE JOSE DE ZARATE Y PENICHET,3200.0,378146.08323,3151220.74475,,Papel_Carton
44753,CALLE JOSE DE ZARATE Y PENICHET,3200.0,378288.859392,3151029.83614,,Papel_Carton
10206,CALLE DOCTOR FRANCISCO TRUJILLO CASTRO,3200.0,377998.552,3151287.87,,Papel_Carton
10400,CALLE FERNANDO H. GUZMAN,3200.0,377996.388221,3151023.50872,,Papel_Carton
10400,CALLE FERNANDO H. GUZMAN,3200.0,377872.844221,3150861.05694,,Papel_Carton
44776,AVDA PROFESOR PERAZA DE AYALA,3200.0,377783.810259,3150893.48403,,Papel_Carton
44776,AVDA PROFESOR PERAZA DE AYALA,3200.0,377895.812661,3150806.25331,,Papel_Carton
44776,AVDA PROFESOR PERAZA DE AYALA,3200.0,377999.961208,3150845.61052,,Papel_Carton
10555,CALLE ELIAS RAMOS GONZALEZ,3200.0,378074.974743,3150887.9763,,Papel_Carton
10532,CALLE CARLOS J.R. HAMILTON,3200.0,378138.953528,3151049.26422,,Papel_Carton
44776,AVDA PROFESOR PERAZA DE AYALA,3200.0,378051.818572,3151030.38493,,Papel_Carton
10025,AVDA FRANCISCO LA ROCHE,3200.0,378202.4,3150785.03,,Papel_Carton
54844,CALLE PEDRO PEREZ DIAZ,3200.0,377715.142824,3150555.97425,,Papel_Carton
10547,PZTA DOCTOR PABLOS ABRIL,3200.0,378012.664241,3150687.03333,,Papel_Carton
10025,AVDA FRANCISCO LA ROCHE,3200.0,377908.439412,3150201.39657,,Papel_Carton
11117,CALLE NUMANCIA,3000.0,377183.064992,3150036.54006,,Papel_Carton
10095,CALLE MENDEZ NUÑEZ,3200.0,377342.677532,3150052.95818,,Papel_Carton
10095,CALLE MENDEZ NUÑEZ,3200.0,377545.858902,3150291.06399,,Papel_Carton
10114,CALLE LA ROSA,3200.0,377688.743725,3150075.09568,,Papel_Carton
10114,CALLE LA ROSA,3200.0,377627.173467,3149949.22832,,Papel_Carton
10041,CALLE LA MARINA,3200.0,377847.237401,3149865.92536,,Papel_Carton
10041,CALLE LA MARINA,3200.0,377867.182037,3150034.73483,,Papel_Carton
30092,AVDA VEINTICINCO DE JULIO,3200.0,377044.032002,3149888.04558,,Papel_Carton
30084,CALLE PEREZ DE ROZAS,3200.0,376976.546584,3149782.89212,,Papel_Carton
30084,CALLE PEREZ DE ROZAS,3200.0,376690.600578,3149826.45582,,Papel_Carton
30037,CALLE COSTA Y GRIJALBA,3200.0,376811.621664,3149923.60374,,Papel_Carton
30037,CALLE COSTA Y GRIJALBA,3200.0,376917.686567,3149941.77243,,Papel_Carton
30037,CALLE COSTA Y GRIJALBA,3200.0,377022.414831,3149959.52014,,Papel_Carton
11141,CALLE ROBAYNA,3200.0,376953.599295,3149898.26324,,Papel_Carton
11187,CALLE VIERA Y CLAVIJO,3200.0,376987.237872,3150043.9264,,Papel_Carton
30061,CALLE JESUS Y MARIA,3200.0,376948.020845,3149725.68875,,Papel_Carton
30014,CALLE ALVAREZ DE LUGO,3200.0,376862.34553,3149803.68221,,Papel_Carton
30014,CALLE ALVAREZ DE LUGO,3200.0,376837.586386,3149659.23673,,Papel_Carton
32624,CALLE VELAZQUEZ,3200.0,376335.116234,3149357.66922,,Papel_Carton
11044,CALLE RAMON Y CAJAL,3200.0,376511.640836,3149520.24236,,Papel_Carton
11044,CALLE RAMON Y CAJAL,3200.0,376949.910048,3149474.2424,,Papel_Carton
10973,CALLE ALFARO,3200.0,377144.349608,3149481.51846,,Papel_Carton
20975,CALLE HELIODORO RODRIGUEZ LOPEZ,3200.0,376422.02,3148993.83857,,Papel_Carton
20975,CALLE HELIODORO RODRIGUEZ LOPEZ,3200.0,376408.963053,3148931.05435,,Papel_Carton
20975,CALLE HELIODORO RODRIGUEZ LOPEZ,3200.0,376406.343261,3148841.82138,,Papel_Carton
20302,CALLE TOME CANO,3200.0,376451.055416,3148670.31333,,Papel_Carton
20492,CALLE GONGORA,3200.0,376714.035675,3149090.13289,,Papel_Carton
20573,GTA PEDRO DE MENDOZA,3200.0,376918.608596,3148862.77356,,Papel_Carton
20445,CALLE CALDERON DE LA BARCA,3200.0,376797.42568,3148834.32147,,Papel_Carton
20364,CALLE JUAN SEBASTIAN ELCANO,3200.0,376670.456036,3148802.26063,,Papel_Carton
20364,CALLE JUAN SEBASTIAN ELCANO,3200.0,376456.584174,3148748.12791,,Papel_Carton
20267,CALLE FRAGATA DANMARK,3200.0,376354.832335,3148667.93031,,Papel_Carton
20236,AVDA BENITO PEREZ ARMAS,3200.0,376334.492725,3148613.46098,,Papel_Carton
20116,AVDA TRES DE MAYO,3200.0,376807.649646,3148642.55527,,Papel_Carton
20116,AVDA TRES DE MAYO,3200.0,377002.237995,3148722.23349,,Papel_Carton
20116,AVDA TRES DE MAYO,3200.0,376897.523367,3148693.8225,,Papel_Carton
20341,AVDA DEL CARMEN,3200.0,376585.932023,3148647.70646,,Papel_Carton
20027,CALLE ALVARO RODRIGUEZ LOPEZ,3200.0,376880.650547,3148586.27029,,Papel_Carton
20623,CALLE JOSE HERNANDEZ ALFONSO,3200.0,377318.5597,3148988.09762,,Papel_Carton
20712,AVDA SAN SEBASTIAN,3200.0,377629.095457,3149155.23078,,Papel_Carton
10071,CALLE VICTOR ZURITA SOLER,3200.0,377545.571108,3148800.07625,,Papel_Carton
20236,AVDA BENITO PEREZ ARMAS,3200.0,376103.295065,3148891.75721,,Papel_Carton
20236,AVDA BENITO PEREZ ARMAS,3200.0,375878.594806,3149158.57922,,Papel_Carton
20236,AVDA BENITO PEREZ ARMAS,3000.0,375792.314515,3149261.66617,,Papel_Carton
20236,AVDA BENITO PEREZ ARMAS,3200.0,376105.39078,3148842.62403,,Papel_Carton
20236,AVDA BENITO PEREZ ARMAS,3200.0,376170.36104,3148766.10104,,Papel_Carton
20236,AVDA BENITO PEREZ ARMAS,3200.0,375805.680526,3149200.89898,,Papel_Carton
31137,CALLE AZORIN,3200.0,376121.587924,3148705.81494,,Papel_Carton
31211,CALLE ALCALDE GARCIA RAMOS,3200.0,375802.756572,3148596.93706,,Papel_Carton
31211,CALLE ALCALDE GARCIA RAMOS,3200.0,375741.923592,3148697.53238,,Papel_Carton
32686,CALLE GANIVET,3200.0,375772.355712,3148847.09831,,Papel_Carton
31211,CALLE ALCALDE GARCIA RAMOS,3200.0,375647.063119,3148844.66405,,Papel_Carton
32791,CALLE MASCA,3200.0,375214.135162,3149094.14445,,Papel_Carton
31346,CALLE CAMINO DEL HIERRO,3200.0,375105.883135,3148966.50658,,Papel_Carton
31315,CALLE SIMON BOLIVAR,3200.0,375189.937547,3148858.88107,,Papel_Carton
44254,CALLE TIO PINO,3200.0,375424.472817,3148730.57891,,Papel_Carton
31315,CALLE SIMON BOLIVAR,3200.0,375224.54,3148919.34,,Papel_Carton
31315,CALLE SIMON BOLIVAR,3200.0,375387.721081,3149046.07198,,Papel_Carton
31315,CALLE SIMON BOLIVAR,3200.0,375554.26045,3149185.5234,,Papel_Carton
31315,CALLE SIMON BOLIVAR,3200.0,375661.387791,3149274.69468,,Papel_Carton
31296,CALLE MANUEL DE FALLA,3200.0,375542.051815,3149266.98356,,Papel_Carton
31354,CALLE SUBIDA CUESTA PIEDRA,3200.0,375314.081615,3149277.04737,,Papel_Carton
31354,CALLE SUBIDA CUESTA PIEDRA,3200.0,375174.14,3149309.61,,Papel_Carton
32833,CALLE JUAN DE AGUILAR,3200.0,374999.788342,3149802.3399,,Papel_Carton
22212,CALLE LORENZO TOLOSA,3200.0,374829.586257,3149847.94643,,Papel_Carton
22301,CALLE SAN JUAN DE LA RAMBLA,3200.0,374919.1,3149967.52,,Papel_Carton
22301,CALLE SAN JUAN DE LA RAMBLA,3200.0,375065.223781,3149948.1781,,Papel_Carton
21971,CALLE ICOD,3200.0,375208.766606,3149912.66923,,Papel_Carton
32237,CALLE ELADIO ROCA Y SALAZAR,3000.0,375071.667081,3149508.24875,,Papel_Carton
82086,CALLE LEOPOLDO DE LA ROSA OLIVERA,3000.0,375271.728358,3149589.78017,,Papel_Carton
32253,CALLE JOSE RODRIGUEZ MOURE,3200.0,375348.986234,3149543.78974,,Papel_Carton
32245,CALLE FRANCISCO DE AGUILAR Y AGUILAR,3200.0,375212.112529,3149386.36202,,Papel_Carton
32276,CALLE JUAN RUMEU GARCIA,3200.0,375335.963885,3149363.23151,,Papel_Carton
32713,CTRA DEL ROSARIO,3200.0,375144.97535,3148120.86737,,Papel_Carton
32713,CTRA DEL ROSARIO,3200.0,375273.152121,3148293.45667,,Papel_Carton
32713,CTRA DEL ROSARIO,3200.0,374869.37717,3148193.67272,,Papel_Carton
32713,CTRA DEL ROSARIO,3200.0,374706.97,3148146.21,,Papel_Carton
32713,CTRA DEL ROSARIO,3200.0,374400.29605,3147826.02434,,Papel_Carton
43413,CALLE ANTONIO JOSE MELO Y NOVO,3200.0,374001.456362,3148334.88082,,Papel_Carton
44471,CALLE CONDE DE PALLASAR,3200.0,374055.842491,3148490.88894,,Papel_Carton
44471,CALLE CONDE DE PALLASAR,3200.0,374091.710173,3148419.14215,,Papel_Carton
43227,AVDA PRINCIPES DE ESPAÑA,3200.0,374629.968765,3148348.76568,,Papel_Carton
57877,CALLE DECANO CONSULAR JESUS RAMOS GONZALEZ,3200.0,372496.547676,3144538.17898,,Papel_Carton
10532,CALLE CARLOS J.R. HAMILTON,3200.0,378067.46699,3150776.55761,,Papel_Carton
11119,CALLE UNION ARTISTICA EL CABO,3200.0,376904.324761,3148385.72091,,Papel_Carton
11119,CALLE UNION ARTISTICA EL CABO,3200.0,376954.207017,3148372.20629,,Papel_Carton
10501,AVDA MANUEL HERMOSO ROJAS,3200.0,377010.288482,3148285.43525,,Papel_Carton
11074,CALLE CELIA CRUZ,3200.0,377106.884676,3148306.89078,,Papel_Carton
32713,CTRA DEL ROSARIO,3200.0,374845.65,3148080.47364,,Papel_Carton
10806,AVDA MARITIMA,3200.0,377798.158914,3149169.40154,,Papel_Carton
10532,CALLE CARLOS J.R. HAMILTON,3200.0,378143.486073,3150924.20698,,Papel_Carton
57622,CALLE GALDAR,3200.0,378200.31387,3151112.91452,,Papel_Carton
40933,CTRA TAHODIO,3200.0,378012.91,3151456.76,,Papel_Carton
10578,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ,3200.0,376869.329949,3148466.94053,,Papel_Carton
10170,CALLE LA BERLINA,3200.0,371363.904778,3147295.80837,,Papel_Carton
10559,RBLA AÑAZA,3200.0,372680.452205,3144764.223,,Papel_Carton
10095,CALLE MENDEZ NUÑEZ,3200.0,377125.588943,3149795.87561,,Papel_Carton
11125,CALLE PI Y MARGALL,3000.0,377267.876622,3149695.68062,,Papel_Carton
11164,CALLE SAN CLEMENTE,3000.0,377407.791869,3149838.80443,,Papel_Carton
41824,PLAZA AFUR,3000.0,377914.905556,3159367.27898,,Papel_Carton
10524,AVDA DE ANAGA,3000.0,378382.615314,3150949.85954,,Papel_Carton
10522,CTRA EL BAILADERO,3000.0,382157.076621,3158741.77449,,Papel_Carton
40821,CTRA LOS CAMPITOS,3000.0,376624.111802,3151447.52502,,Papel_Carton
40821,CTRA LOS CAMPITOS,3000.0,375516.045514,3152432.15237,,Papel_Carton
10484,PLAYA PLAYA CHICA,3000.0,385162.686939,3154864.72745,,Papel_Carton
95825,CSRIO CASAS DE LA CUMBRE,3000.0,379280.807915,3157314.22138,,Papel_Carton
40403,CTRA TAGANANA,3000.0,381012.313,3159741.569,,Papel_Carton
30946,CALLE DIEGO CROSA,3000.0,375980.384842,3149683.45297,,Papel_Carton
54917,CALLE DOCTOR MANUEL PAREJO MORENO,3000.0,376632.281574,3150174.71626,,Papel_Carton
22316,CALLE ARONA,3000.0,374801.313343,3150080.24882,,Papel_Carton
20596,AVDA BUENOS AIRES,3000.0,377491.046033,3148906.87986,,Papel_Carton
20065,CALLE FOMENTO,3200.0,377292.014943,3148604.36614,,Papel_Carton
30304,AVDA ISLAS CANARIAS,3200.0,375774.6446,3149427.69143,,Papel_Carton
22204,CALLE GRANADILLA,3000.0,374711.752634,3149878.86123,,Papel_Carton
21963,CALLE GUIA DE ISORA,3000.0,375329.341453,3150232.83025,,Papel_Carton
10370,CALLE DOCTOR ASIN GAVIN,3000.0,377997.867372,3151223.31343,,Papel_Carton
30351,CALLE SALAMANCA,3000.0,376311.234861,3149752.60331,,Papel_Carton
20631,AVDA JOSE MANUEL GUIMERA,3000.0,377576.495729,3148870.48271,,Papel_Carton
59466,PLAZA CONCHA CASTRO,3000.0,374951.592433,3150338.26821,,Papel_Carton
22034,CALLE LA OROTAVA,3000.0,375233.509705,3150228.48463,,Papel_Carton
22034,CALLE LA OROTAVA,3000.0,375240.058177,3150345.48398,,Papel_Carton
21971,CALLE ICOD,3200.0,375417.068161,3150079.44552,,Papel_Carton
20484,CALLE EDUARDO ZAMACOIS,3000.0,376634.288405,3148982.22125,,Papel_Carton
45497,CALLE ERESE,3000.0,375180.33613,3148093.24909,,Papel_Carton
42673,RBLA GENERAL GARCIA ESCAMEZ,3000.0,375341.34139,3148231.50541,,Papel_Carton
42456,CALLE GARCIA LORCA,3000.0,375569.670742,3148460.27423,,Papel_Carton
42352,CALLE ELISA GONZALEZ DE CHAVEZ,3000.0,375734.594749,3148584.78357,,Papel_Carton
31346,CALLE CAMINO DEL HIERRO,3000.0,374566.785848,3148494.92519,,Papel_Carton
43877,CALLE DOMINGO MADAN,3000.0,374552.923123,3148016.65222,,Papel_Carton
83082,CTRA SANTA CRUZ LAGUNA,3000.0,374404.686495,3149042.44698,,Papel_Carton
83082,CTRA SANTA CRUZ LAGUNA,3000.0,374578.695192,3148894.45651,,Papel_Carton
54175,CALLE VIRGILIO HERNANDEZ TEJERA,3000.0,374547.115646,3148679.43461,,Papel_Carton
31772,CALLE SANTA MARIA SOLEDAD,3000.0,373974.921701,3148700.57039,,Papel_Carton
10134,CALLE JOSE MARIA PEREDA,3000.0,373731.581366,3148148.00315,,Papel_Carton
43483,"CALLE SANTA MONICA, FINCA LA MULTA",3000.0,373783.293639,3148238.56197,,Papel_Carton
43823,"CALLE JUAN ALBORNOZ ""SOMBRITA""",3000.0,373702.822939,3147613.52333,,Papel_Carton
43235,CALLE TOMAS DE ARMAS QUINTERO,3000.0,374029.346892,3147643.42797,,Papel_Carton
43227,AVDA PRINCIPES DE ESPAÑA,3000.0,374063.156032,3147773.68586,,Papel_Carton
50637,CALLE EL PESCADOR,3000.0,372594.074536,3146077.08266,,Papel_Carton
59474,CTRA GENERAL DE GENETO,3000.0,370927.816695,3147435.43651,,Papel_Carton
52733,CTRA DEL TABLERO,3000.0,369366.659852,3144890.00924,,Papel_Carton
54612,CALLE COLUMBRETE,3000.0,371915.292395,3145037.43461,,Papel_Carton
41751,CSRIO LAS PIEDRILLAS,3000.0,382720.087307,3161040.74985,,Papel_Carton
10448,CTRA ROQUE NEGRO,3000.0,377522.962648,3156951.27645,,Papel_Carton
10448,CTRA ROQUE NEGRO,3000.0,377707.160716,3157535.44252,,Papel_Carton
58327,CALLE ANTONIO DE LARA Y ZARATE,3000.0,377369.894338,3150008.886,,Papel_Carton
10474,CALLE FRANCISCO GUERRERO CAZORLA,3000.0,377220.987635,3150492.24233,,Papel_Carton
30552,CALLE EMILIO SERRA FERNANDEZ DE MORATIN,3000.0,376600.375185,3150077.99586,,Papel_Carton
30915,CALLE OBISPO PEREZ CACERES,3000.0,376167.51583,3149722.35033,,Papel_Carton
10479,PLAZA POETA LUIS FERIA,3000.0,377046.892035,3148983.34461,,Papel_Carton
40322,CALLE CERCADO DE SAN ANDRES,3000.0,383020.75842,3153950.10573,,Papel_Carton
40175,CALLE MARIA JIMENEZ,3200.0,380002.068095,3152359.29814,,Papel_Carton
30092,AVDA VEINTICINCO DE JULIO,3200.0,377047.535342,3149785.21851,,Papel_Carton
10025,AVDA FRANCISCO LA ROCHE,3200.0,377940.247867,3150448.80012,,Papel_Carton
10095,CALLE MENDEZ NUÑEZ,3200.0,377457.486192,3150188.95511,,Papel_Carton
11044,CALLE RAMON Y CAJAL,3200.0,376679.158608,3149503.51516,,Papel_Carton
20236,AVDA BENITO PEREZ ARMAS,3200.0,375813.527631,3149236.09418,,Papel_Carton
10578,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ,3200.0,376705.314536,3148058.85132,,Papel_Carton
32276,CALLE JUAN RUMEU GARCIA,3200.0,375378.196139,3149353.92079,,Papel_Carton
21707,AVDA DE VENEZUELA,3200.0,375454.550021,3149987.41507,,Papel_Carton
32713,CTRA DEL ROSARIO,3200.0,374872.39977,3148135.4362,,Papel_Carton
50711,CTRA DEL SOBRADILLO,3200.0,371864.498302,3146449.63442,,Papel_Carton
10499,CALLE MAYANTIGO,3200.0,372313.677517,3144145.8357,,Papel_Carton
10581,CALLE ADONAI,3200.0,371575.761895,3143880.77808,,Papel_Carton
57877,CALLE DECANO CONSULAR JESUS RAMOS GONZALEZ,3200.0,372934.454003,3144964.47299,,Papel_Carton
10348,CALLE EL PICHE,3200.0,370401.587592,3145896.36676,,Papel_Carton
83302,BRANC EL MUERTO,3000.0,372652.768432,3146691.42713,,Papel_Carton
44254,CALLE TIO PINO,3200.0,375339.943877,3148775.54685,,Papel_Carton
32713,CTRA DEL ROSARIO,3200.0,375051.572979,3148005.35757,,Papel_Carton
42673,RBLA GENERAL GARCIA ESCAMEZ,3000.0,375317.796563,3148072.14218,,Papel_Carton
10555,CALLE ELIAS RAMOS GONZALEZ,3200.0,378234.269157,3150857.285,,Papel_Carton
20712,AVDA SAN SEBASTIAN,3000.0,376680.752081,3149222.05735,,Papel_Carton
30753,"CALLE JUAN PEREZ DELGADO ""NIJOTA""",3000.0,376117.761489,3150203.19399,,Papel_Carton
32856,CALLE LUIS SEGUNDO ROMAN Y ELGUETA,3000.0,374907.964323,3149765.48658,,Papel_Carton
32713,CTRA DEL ROSARIO,3200.0,374501.356415,3147896.83191,,Papel_Carton
10693,CALLE TIMABA,3200.0,372379.258569,3144372.2402,,Papel_Carton
10433,CALLE PUNTA DE TENO,3200.0,371813.489986,3145502.97453,,Papel_Carton
10316,CALLE PUNTA DEL DRAGO,3200.0,371681.713649,3145725.63383,,Papel_Carton
50065,CALLE EL CEDRO,3200.0,372058.888109,3147178.96292,,Papel_Carton
50711,CTRA DEL SOBRADILLO,3200.0,371124.812498,3146791.10305,,Papel_Carton
10282,CALLE AUTODATE,3200.0,370745.575183,3146307.87863,,Papel_Carton
10452,CALLE SIEMPREVIVA,3200.0,370755.114019,3145921.02157,,Papel_Carton
10570,AVDA PRINCIPAL AÑAZA,3200.0,372446.924846,3144643.8811,,Papel_Carton
50711,CTRA DEL SOBRADILLO,3000.0,369581.698328,3147004.73841,,Papel_Carton
54612,CALLE COLUMBRETE,3000.0,371893.463884,3145094.41754,,Papel_Carton
32237,CALLE ELADIO ROCA Y SALAZAR,3000.0,375052.28212,3149382.58055,,Papel_Carton
10331,CALLE SAN ISIDRO,3200.0,377769.302964,3150495.30947,,Papel_Carton
20116,AVDA TRES DE MAYO,3200.0,376594.34049,3148588.08775,,Papel_Carton
20267,CALLE FRAGATA DANMARK,3200.0,376376.218585,3148705.07355,,Papel_Carton
31307,CALLE SANTIAGO SABINA,3200.0,375613.12317,3149329.6797,,Papel_Carton
32713,CTRA DEL ROSARIO,3200.0,374875.735275,3148044.34543,,Papel_Carton
56584,CALLE DOCTOR RAFAEL FOLCH YOU,3200.0,383042.185717,3154129.32862,,Papel_Carton
32841,CALLE JUAN GARCIA ALVAREZ,3200.0,374984.239295,3149694.88534,,Papel_Carton
41453,CSRIO LOS LAURELES,3000.0,378022.150293,3156986.78212,,Papel_Carton
10448,CTRA ROQUE NEGRO,3000.0,378016.369644,3157972.55571,,Papel_Carton
40322,CALLE CERCADO DE SAN ANDRES,3000.0,382970.349995,3154013.51191,,Papel_Carton
42561,CALLE NUÑEZ DE LA PEÑA,120.0,375406.989625,3148428.57029,,Papel_Carton
43966,CALLE DOMINGO SALAZAR COLOGAN,800.0,374390.67678,3148653.50533,,Papel_Carton
40821,CTRA LOS CAMPITOS,800.0,376597.344862,3151420.29863,,Papel_Carton
52435,CALLE CASTAÑO,120.0,369530.850559,3144608.35756,,Papel_Carton
31772,CALLE SANTA MARIA SOLEDAD,120.0,374091.097927,3148918.66395,,Papel_Carton
31772,CALLE SANTA MARIA SOLEDAD,120.0,373926.058271,3148490.70889,,Papel_Carton
31772,CALLE SANTA MARIA SOLEDAD,800.0,373925.58362,3148484.06377,,Papel_Carton
11125,CALLE PI Y MARGALL,3000.0,377149.133027,3149807.41653,,Papel_Carton
44842,CALLE PEDRO SUAREZ HERNANDEZ,3000.0,374809.778521,3148853.82497,,Papel_Carton
42793,CALLE GANDHI,3000.0,374988.950491,3148052.3228,,Papel_Carton
44053,CALLE JUAN BAUTISTA ACEVEDO,3000.0,375064.348554,3148296.07545,,Papel_Carton
44006,CALLE FRANCISCO GARCIA TALAVERA,3000.0,374931.162852,3148134.10566,,Papel_Carton
10385,GTA ARQUITECTO MARRERO REGALADO,3200.0,377876.280414,3150360.89102,,Papel_Carton
40175,CALLE MARIA JIMENEZ,3200.0,379972.52456,3152969.43401,,Papel_Carton
10114,CALLE LA ROSA,3200.0,377858.907171,3150412.17239,,Papel_Carton
22405,CALLE ADEJE,3000.0,374880.119451,3150268.4017,,Papel_Carton
58745,CALLE JUAN DORTA AVILA,3200.0,371598.686471,3146979.81578,,Papel_Carton
58745,CALLE JUAN DORTA AVILA,3000.0,371455.282017,3146781.64247,,Papel_Carton
83132,CALLE MAESTRO ESTANY,3200.0,374122.062953,3148153.45233,,Papel_Carton
10321,CALLE JESUS HERNANDEZ GUZMAN,3000.0,374671.52592,3147007.3067,,Papel_Carton
20027,CALLE ALVARO RODRIGUEZ LOPEZ,3200.0,377011.813849,3148618.74317,,Papel_Carton
57877,CALLE DECANO CONSULAR JESUS RAMOS GONZALEZ,3200.0,372867.22192,3144813.05659,,Papel_Carton
32133,CALLE JOSE LUIS DE MIRANDA,3000.0,374657.833793,3149721.051,,Papel_Carton
20074,CALLE FUENTE DE SANTA CRUZ,3200.0,377150.541014,3148479.00258,,Papel_Carton
45605,CALLE AMADIS,3000.0,374136.674239,3148854.39824,,Papel_Carton
45002,CALLE MARIANO ESTANGA ARIAS,3000.0,374652.833344,3149145.48938,,Papel_Carton
10444,CALLE ROSALIA DE CASTRO,3200.0,373661.802,3148014.179,,Papel_Carton
82531,CTRA AUTOVIA SAN ANDRES,3000.0,379525.036107,3152067.41427,,Papel_Carton
40933,CTRA TAHODIO,3000.0,377886.842322,3151685.13044,,Papel_Carton
10548,CMNO PISTA EL DRAGUILLO,3000.0,383839.141275,3161354.30301,,Papel_Carton
57587,CTRA ALMACIGA,3000.0,382240.145863,3160958.33411,,Papel_Carton
22123,CALLE LOS REALEJOS,3000.0,375015.435854,3150079.00266,,Papel_Carton
32582,CALLE GOYA,3000.0,376416.80258,3149472.27881,,Papel_Carton
43854,CALLE ELIAS BACALLADO,3000.0,374252.443226,3148811.00358,,Papel_Carton
10041,CALLE LA MARINA,3000.0,377842.12173,3149716.52388,,Papel_Carton
10041,CALLE LA MARINA,3000.0,377840.316164,3149624.43028,,Papel_Carton
10566,CALLE EL PEREJIL,3000.0,370828.40208,3144726.10449,,Papel_Carton
31041,CALLE ZURBARAN,3000.0,376036.60625,3149524.33661,,Papel_Carton
11025,CALLE UNO MORISCOS,3200.0,374055.441197,3145818.14033,,Papel_Carton
44416,CALLE JUAN DE GARAY,3000.0,374632.434355,3147944.21564,,Papel_Carton
59002,CALLE EL SIROCO,3200.0,371630.134067,3145512.67973,,Papel_Carton
43386,CALLE SARGENTO PROVISIONAL,3200.0,374076.43639,3148028.34679,,Papel_Carton
10375,CALLE 605,3200.0,375078.325151,3149156.61442,,Papel_Carton
10381,CALLE DOCTOR JAIME CHAVEZ,3000.0,377909.492254,3150970.33781,,Papel_Carton
10392,CALLE VICTORIANO DARIAS MONTESINOS,3000.0,377862.66091,3151119.8277,,Papel_Carton
31911,CALLE FRANCISCO PIZARRO,3000.0,374930.672307,3149407.29345,,Papel_Carton
32736,CALLE PIO BAROJA,3000.0,375787.038373,3149019.03642,,Papel_Carton
10189,CALLE LA PICONERA,3000.0,373551.579833,3147328.89017,,Papel_Carton
10559,RBLA AÑAZA,3200.0,372540.91465,3144733.66563,,Papel_Carton
83082,CTRA SANTA CRUZ LAGUNA,3000.0,374511.2137,3148788.075,,Papel_Carton
10768,AVDA CERCADO CORAZON,3200.0,370838.629344,3145737.94152,,Papel_Carton
10552,AVDA LAS HESPERIDES,3200.0,371053.206977,3146141.71757,,Papel_Carton
10768,AVDA CERCADO CORAZON,3200.0,370672.285468,3145696.16373,,Papel_Carton
10228,CALLE MARIA FLORES,3200.0,370944.865,3146164.385,,Papel_Carton
10552,AVDA LAS HESPERIDES,3200.0,371025.769511,3146114.20624,,Papel_Carton
56112,CALLE ABICORE,3000.0,372623.531627,3146942.62625,,Papel_Carton
10613,AVDA BRAVO MURILLO,3200.0,377594.025199,3149032.01645,,Papel_Carton
56472,CALLE SUBIDA AL MAYORAZGO,3000.0,374467.028292,3147245.55289,,Papel_Carton
10519,CALLE ABORA,3200.0,372184.795736,3143885.3123,,Papel_Carton
10552,AVDA LAS HESPERIDES,3200.0,371894.571368,3146980.4228,,Papel_Carton
40781,CALLE LA ASOMADITA,3200.0,370926.872621,3146848.4411,,Papel_Carton
11044,CALLE RAMON Y CAJAL,3200.0,376832.852935,3149486.99173,,Papel_Carton
10095,CALLE MENDEZ NUÑEZ,3200.0,377652.581617,3150421.6531,,Papel_Carton
